"","SHOP ID","SALES PERSON ID","ITEM NR","PRICE","QUANTITY","REVENUE","DATE"
"2477","CHHF4589","HF-NP429","RFG-388-575",4.65,10,46.5,2016-07-13
"2478","NYFL0152","FL-TS704","RSI-802-493",6.15,12,73.8,2016-06-25
"2479","NYFL0152","FL-TL942","LPM-704-265",6.99,15,104.85,2016-06-11
"2480","SELL8603","LL-AH674","RSI-802-493",6.15,7,43.05,2016-10-01
"2481","LAAU6602","AU-HJ434","RFG-388-575",4.65,3,13.95,2016-08-31
"2482","SELL8603","LL-AJ284","LPM-704-265",6.99,16,111.84,2016-11-20
"2483","MIFK9547","FK-PB337","LCS-461-035",7.45,1,7.45,2016-09-27
"2484","SELL8603","LL-RS639","RFG-388-575",4.65,8,37.2,2016-12-30
"2485","SELL8603","LL-PS563","RSI-802-493",6.15,5,30.75,2016-07-12
"2486","AUWL7026","WL-DT369","RFG-388-575",4.65,12,55.8,2016-01-15
"2487","CHHF4589","HF-NP429","LCS-461-035",7.45,6,44.7,2016-10-04
"2488","SFSW1840","SW-TH205","LCS-461-035",7.45,10,74.5,2016-05-27
"2489","CHHF4589","HF-NP429","ODD-114-017",9.99,17,169.83,2016-08-15
"2490","NYML7932","ML-RG223","LZD-622-073",8.89,16,142.24,2016-03-15
"2491","SELL8603","LL-AJ284","RMG-199-201",5.65,12,67.8,2016-05-17
"2492","MIAL3314","AL-PT831","LZD-622-073",8.89,8,71.12,2016-07-21
"2493","LAAU6602","AU-HJ434","RSI-802-493",6.15,5,30.75,2016-07-04
"2494","SFSW1840","SW-TH205","LTP-429-116",7.45,8,59.6,2016-05-28
"2495","NYFL0152","FL-TL942","LCS-461-035",7.45,9,67.05,2016-05-12
"2496","CHHF4589","HF-NP429","RMG-199-201",5.65,1,5.65,2016-10-02
"2497","MIFK9547","FK-NF048","RBI-513-811",5.25,6,31.5,2016-08-29
"2498","SELL8603","LL-RS639","RSI-802-493",6.15,11,67.65,2016-09-17
"2499","SELL8603","LL-AJ284","RFG-388-575",4.65,5,23.25,2016-01-17
"2500","NYML7932","ML-RG223","RFG-388-575",4.65,15,69.75,2016-05-10
"2501","CHHF4589","HF-NP429","ODD-114-017",9.99,1,9.99,2016-10-20
"2502","SFSW1840","SW-TH205","OBD-573-022",11.79,7,82.53,2016-12-29
"2503","LAAU6602","AU-HG923","OBD-573-022",11.79,12,141.48,2016-08-31
"2504","CHHF4589","HF-NP429","RBI-513-811",5.25,12,63,2016-07-31
"2505","NYFL0152","FL-TL942","RFG-388-575",4.65,13,60.45,2016-03-24
"2506","NYFL0152","FL-SS827","RBI-513-811",5.25,12,63,2016-09-02
"2507","NYML7932","ML-RG223","RSI-802-493",6.15,14,86.1,2016-12-27
"2508","NYML7932","ML-JM463","LZD-622-073",8.89,5,44.45,2016-06-05
"2509","MIFK9547","FK-PB337","ORT-307-942",10.49,3,31.47,2016-05-21
"2510","MIFK9547","FK-PB337","RBI-513-811",5.25,2,10.5,2016-02-18
"2511","SFSW1840","SW-TH205","ORT-307-942",10.49,3,31.47,2016-05-08
"2512","CHHF4589","HF-NP429","RBI-513-811",5.25,15,78.75,2016-12-24
"2513","SFSW1840","SW-TH205","LPM-704-265",6.99,3,20.97,2016-02-19
"2514","SFSW1840","SW-TH205","RSI-802-493",6.15,9,55.35,2016-03-18
"2515","SFSW1840","SW-RR501","RFG-388-575",4.65,17,79.05,2016-03-06
"2516","SELL8603","LL-PS563","RFG-388-575",4.65,11,51.15,2016-12-15
"2517","CHHF4589","HF-JP738","RBI-513-811",5.25,12,63,2016-01-22
"2518","NYFL0152","FL-TL942","RBI-513-811",5.25,9,47.25,2016-10-07
"2519","SELL8603","LL-RS639","LZD-622-073",8.89,3,26.67,2016-06-20
"2520","NYML7932","ML-RG223","LZD-622-073",8.89,15,133.35,2016-02-11
"2521","CHHF4589","HF-NP429","RMG-199-201",5.65,6,33.9,2016-05-05
"2522","AUWL7026","WL-DT369","RSI-802-493",6.15,6,36.9,2016-03-06
"2523","SFSW1840","SW-TH205","LPM-704-265",6.99,1,6.99,2016-03-31
"2524","NYML7932","ML-RG223","LCS-461-035",7.45,11,81.95,2016-06-04
"2525","SFSW1840","SW-TH205","RSI-802-493",6.15,1,6.15,2016-08-02
"2526","LAAU6602","AU-HJ434","LZD-622-073",8.89,6,53.34,2016-08-19
"2527","CHHF4589","HF-NP429","LCS-461-035",7.45,13,96.85,2016-05-30
"2528","SFSW1840","SW-TH205","LZD-622-073",8.89,3,26.67,2016-06-27
"2529","SFSW1840","SW-RR501","LPM-704-265",6.99,5,34.95,2016-04-17
"2530","MIFK9547","FK-NF048","LTP-429-116",7.45,10,74.5,2016-06-12
"2531","NYFL0152","FL-SS827","LCS-461-035",7.45,15,111.75,2016-04-07
"2532","CHHF4589","HF-NP429","RMG-199-201",5.65,6,33.9,2016-12-08
"2533","CHHF4589","HF-NP429","LPM-704-265",6.99,16,111.84,2016-03-15
"2534","MIFK9547","FK-PB337","RBI-513-811",5.25,8,42,2016-01-31
"2535","SFSW1840","SW-TH205","OMG-175-129",11.29,9,101.61,2016-07-06
"2536","NYML7932","ML-JM463","RMG-199-201",5.65,15,84.75,2016-06-22
"2537","SELL8603","LL-AH674","LZD-622-073",8.89,7,62.23,2016-05-23
"2538","LAAU6602","AU-HJ434","LPM-704-265",6.99,10,69.9,2016-02-15
"2539","CHHF4589","HF-NP429","ORT-307-942",10.49,8,83.92,2016-10-07
"2540","SELL8603","LL-PS563","RFG-388-575",4.65,8,37.2,2016-12-01
"2541","SELL8603","LL-AH674","ORT-307-942",10.49,12,125.88,2016-03-15
"2542","SFSW1840","SW-RR501","LPM-704-265",6.99,6,41.94,2016-08-04
"2543","NYFL0152","FL-SS827","RSI-802-493",6.15,8,49.2,2016-12-02
"2544","SFSW1840","SW-TH205","LPM-704-265",6.99,16,111.84,2016-06-22
"2545","AUWL7026","WL-DT369","LZD-622-073",8.89,13,115.57,2016-11-29
"2546","CHHF4589","HF-JP738","RMG-199-201",5.65,16,90.4,2016-06-24
"2547","SFSW1840","SW-TH205","LTP-429-116",7.45,14,104.3,2016-01-11
"2548","CHHF4589","HF-NP429","LPM-704-265",6.99,3,20.97,2016-06-21
"2549","CHHF4589","HF-NP429","RSI-802-493",6.15,14,86.1,2016-01-16
"2550","SELL8603","LL-AJ284","RFG-388-575",4.65,9,41.85,2016-08-16
"2551","SFSW1840","SW-TH205","LCS-461-035",7.45,17,126.65,2016-08-30
"2552","MIFK9547","FK-PB337","LZD-622-073",8.89,13,115.57,2016-01-02
"2553","AUWL7026","WL-DT369","OBD-573-022",11.79,16,188.64,2016-01-20
"2554","SELL8603","LL-RS639","ORT-307-942",10.49,10,104.9,2016-06-06
"2555","CHHF4589","HF-NP429","RFG-388-575",4.65,10,46.5,2016-01-10
"2556","SFSW1840","SW-RR501","ODD-114-017",9.99,6,59.94,2016-03-31
"2557","NYFL0152","FL-SS827","OBD-573-022",11.79,14,165.06,2016-12-06
"2558","SELL8603","LL-AH674","RBI-513-811",5.25,17,89.25,2016-01-05
"2559","CHHF4589","HF-NP429","LZD-622-073",8.89,10,88.9,2016-11-16
"2560","SELL8603","LL-PS563","RSI-802-493",6.15,4,24.6,2016-10-11
"2561","CHHF4589","HF-NP429","RFG-388-575",4.65,9,41.85,2016-03-06
"2562","SFSW1840","SW-RR501","RSI-802-493",6.15,8,49.2,2016-12-15
"2563","AUWL7026","WL-DT369","RFG-388-575",4.65,2,9.3,2016-02-04
"2564","LAAU6602","AU-HG923","LPM-704-265",6.99,8,55.92,2016-06-21
"2565","MIAL3314","AL-PT831","RMG-199-201",5.65,6,33.9,2016-09-19
"2566","NYML7932","ML-RG223","RMG-199-201",5.65,11,62.15,2016-08-13
"2567","AUWL7026","WL-DT369","RFG-388-575",4.65,8,37.2,2016-10-29
"2568","CHHF4589","HF-NP429","RFG-388-575",4.65,7,32.55,2016-08-29
"2569","CHHF4589","HF-NP429","RMG-199-201",5.65,15,84.75,2016-02-14
"2570","LAAU6602","AU-BT861","LZD-622-073",8.89,11,97.79,2016-01-23
"2571","CHHF4589","HF-NP429","LTP-429-116",7.45,1,7.45,2016-06-10
"2572","NYFL0152","FL-TL942","RSI-802-493",6.15,4,24.6,2016-12-09
"2573","SFSW1840","SW-RR501","RMG-199-201",5.65,17,96.05,2016-02-07
"2574","MIFK9547","FK-NF048","RBI-513-811",5.25,2,10.5,2016-10-21
"2575","CHHF4589","HF-NP429","RSI-802-493",6.15,8,49.2,2016-09-18
"2576","LAAU6602","AU-HJ434","ORT-307-942",10.49,17,178.33,2016-07-25
"2577","MIAL3314","AL-PT831","RFG-388-575",4.65,16,74.4,2016-03-29
"2578","SFSW1840","SW-TH205","LPM-704-265",6.99,8,55.92,2016-03-03
"2579","LAAU6602","AU-HG923","RMG-199-201",5.65,7,39.55,2016-09-26
"2580","CHHF4589","HF-NP429","RBI-513-811",5.25,14,73.5,2016-02-25
"2581","SFSW1840","SW-TH205","RFG-388-575",4.65,10,46.5,2016-01-21
"2582","NYML7932","ML-RG223","RBI-513-811",5.25,8,42,2016-08-09
"2583","LAAU6602","AU-HG923","RMG-199-201",5.65,6,33.9,2016-02-15
"2584","CHHF4589","HF-NP429","OMG-175-129",11.29,13,146.77,2016-03-12
"2585","NYML7932","ML-JM463","RMG-199-201",5.65,5,28.25,2016-09-30
"2586","SELL8603","LL-PS563","LCS-461-035",7.45,12,89.4,2016-08-05
"2587","SELL8603","LL-RS639","RBI-513-811",5.25,13,68.25,2016-01-24
"2588","CHHF4589","HF-NP429","LPM-704-265",6.99,13,90.87,2016-06-25
"2589","AUWL7026","WL-WL903","RBI-513-811",5.25,17,89.25,2016-12-18
"2590","MIAL3314","AL-PT831","OBD-573-022",11.79,10,117.9,2016-12-11
"2591","CHHF4589","HF-NP429","RSI-802-493",6.15,16,98.4,2016-04-23
"2592","CHHF4589","HF-NP429","RFG-388-575",4.65,4,18.6,2016-07-02
"2593","CHHF4589","HF-NP429","RFG-388-575",4.65,7,32.55,2016-04-04
"2594","SFSW1840","SW-TH205","LCS-461-035",7.45,14,104.3,2016-07-19
"2595","CHHF4589","HF-NP429","RMG-199-201",5.65,14,79.1,2016-01-23
"2596","SELL8603","LL-RS639","ORT-307-942",10.49,8,83.92,2016-02-20
"2597","SFSW1840","SW-TH205","RSI-802-493",6.15,1,6.15,2016-01-19
"2598","SFSW1840","SW-TH205","RFG-388-575",4.65,10,46.5,2016-06-19
"2599","MIFK9547","FK-PB337","RSI-802-493",6.15,14,86.1,2016-12-20
"2600","SELL8603","LL-AJ284","ORT-307-942",10.49,6,62.94,2016-06-12
"2601","AUWL7026","WL-WL903","ODD-114-017",9.99,9,89.91,2016-02-05
"2602","CHHF4589","HF-JP738","RBI-513-811",5.25,6,31.5,2016-01-26
"2603","SFSW1840","SW-TH205","RBI-513-811",5.25,14,73.5,2016-11-07
"2604","NYFL0152","FL-TS704","RMG-199-201",5.65,5,28.25,2016-01-05
"2605","CHHF4589","HF-JP738","OMG-175-129",11.29,8,90.32,2016-10-04
"2606","AUWL7026","WL-DT369","OMG-175-129",11.29,2,22.58,2016-07-15
"2607","LAAU6602","AU-HJ434","RMG-199-201",5.65,7,39.55,2016-06-18
"2608","NYFL0152","FL-TL942","LCS-461-035",7.45,17,126.65,2016-06-15
"2609","NYML7932","ML-JM463","OBD-573-022",11.79,7,82.53,2016-03-12
"2610","LAAU6602","AU-HG923","LPM-704-265",6.99,5,34.95,2016-11-18
"2611","SFSW1840","SW-TH205","RMG-199-201",5.65,11,62.15,2016-09-18
"2612","SFSW1840","SW-TH205","LCS-461-035",7.45,1,7.45,2016-09-27
"2613","NYFL0152","FL-SS827","OBD-573-022",11.79,6,70.74,2016-09-30
"2614","LAAU6602","AU-BT861","LTP-429-116",7.45,17,126.65,2016-03-21
"2615","CHHF4589","HF-NP429","RFG-388-575",4.65,10,46.5,2016-03-06
"2616","CHHF4589","HF-NP429","RBI-513-811",5.25,8,42,2016-01-24
"2617","NYFL0152","FL-TS704","RMG-199-201",5.65,9,50.85,2016-05-01
"2618","SELL8603","LL-AH674","LZD-622-073",8.89,16,142.24,2016-01-03
"2619","SELL8603","LL-AJ284","RBI-513-811",5.25,5,26.25,2016-05-02
"2620","SELL8603","LL-RS639","RBI-513-811",5.25,14,73.5,2016-02-26
"2621","MIFK9547","FK-PB337","ORT-307-942",10.49,17,178.33,2016-01-22
"2622","CHHF4589","HF-NP429","LCS-461-035",7.45,13,96.85,2016-02-26
"2623","MIAL3314","AL-PT831","RSI-802-493",6.15,15,92.25,2016-08-31
"2624","MIAL3314","AL-PT831","LPM-704-265",6.99,13,90.87,2016-12-20
"2625","CHHF4589","HF-NP429","LZD-622-073",8.89,16,142.24,2016-03-13
"2626","NYML7932","ML-JM463","RBI-513-811",5.25,7,36.75,2016-08-10
"2627","NYML7932","ML-NB362","LCS-461-035",7.45,1,7.45,2016-01-09
"2628","SFSW1840","SW-TH205","ORT-307-942",10.49,16,167.84,2016-12-10
"2629","CHHF4589","HF-NP429","LCS-461-035",7.45,9,67.05,2016-05-11
"2630","NYML7932","ML-RG223","OBD-573-022",11.79,7,82.53,2016-06-07
"2631","AUWL7026","WL-WL903","RBI-513-811",5.25,16,84,2016-02-13
"2632","SELL8603","LL-PS563","RFG-388-575",4.65,5,23.25,2016-03-28
"2633","LAAU6602","AU-BT861","LZD-622-073",8.89,14,124.46,2016-06-25
"2634","MIFK9547","FK-NF048","LZD-622-073",8.89,9,80.01,2016-10-07
"2635","SFSW1840","SW-RR501","RFG-388-575",4.65,16,74.4,2016-10-07
"2636","NYFL0152","FL-TL942","RFG-388-575",4.65,2,9.3,2016-03-10
"2637","SELL8603","LL-PS563","LZD-622-073",8.89,14,124.46,2016-12-07
"2638","CHHF4589","HF-NP429","RFG-388-575",4.65,16,74.4,2016-01-22
"2639","NYML7932","ML-RG223","LZD-622-073",8.89,9,80.01,2016-12-17
"2640","SFSW1840","SW-TH205","RMG-199-201",5.65,5,28.25,2016-09-27
"2641","NYFL0152","FL-SS827","RFG-388-575",4.65,5,23.25,2016-04-29
"2642","SFSW1840","SW-TH205","ORT-307-942",10.49,3,31.47,2016-04-17
"2643","CHHF4589","HF-NP429","RFG-388-575",4.65,14,65.1,2016-02-18
"2644","SELL8603","LL-AH674","RSI-802-493",6.15,5,30.75,2016-10-16
"2645","SELL8603","LL-AH674","RBI-513-811",5.25,13,68.25,2016-04-13
"2646","CHHF4589","HF-NP429","LTP-429-116",7.45,12,89.4,2016-09-16
"2647","SFSW1840","SW-TH205","RMG-199-201",5.65,2,11.3,2016-04-04
"2648","MIFK9547","FK-PB337","LTP-429-116",7.45,16,119.2,2016-04-25
"2649","SELL8603","LL-PS563","RBI-513-811",5.25,13,68.25,2016-02-29
"2650","AUWL7026","WL-WL903","RFG-388-575",4.65,4,18.6,2016-06-23
"2651","CHHF4589","HF-NP429","RFG-388-575",4.65,6,27.9,2016-10-09
"2652","SELL8603","LL-AH674","RFG-388-575",4.65,4,18.6,2016-04-22
"2653","NYML7932","ML-NB362","LCS-461-035",7.45,9,67.05,2016-01-24
"2654","SELL8603","LL-PS563","RSI-802-493",6.15,6,36.9,2016-10-18
"2655","SFSW1840","SW-TH205","LTP-429-116",7.45,8,59.6,2016-11-18
"2656","CHHF4589","HF-NP429","RSI-802-493",6.15,5,30.75,2016-02-22
"2657","SELL8603","LL-PS563","RBI-513-811",5.25,4,21,2016-01-24
"2658","CHHF4589","HF-NP429","OBD-573-022",11.79,9,106.11,2016-11-29
"2659","CHHF4589","HF-NP429","LPM-704-265",6.99,3,20.97,2016-07-08
"2660","CHHF4589","HF-NP429","OMG-175-129",11.29,16,180.64,2016-06-28
"2661","AUWL7026","WL-WL903","OBD-573-022",11.79,2,23.58,2016-07-27
"2662","CHHF4589","HF-JP738","RSI-802-493",6.15,7,43.05,2016-06-09
"2663","LAAU6602","AU-HJ434","LTP-429-116",7.45,9,67.05,2016-01-27
"2664","CHHF4589","HF-JP738","LZD-622-073",8.89,5,44.45,2016-09-25
"2665","NYML7932","ML-RG223","RMG-199-201",5.65,9,50.85,2016-11-09
"2666","CHHF4589","HF-NP429","RBI-513-811",5.25,1,5.25,2016-06-19
"2667","MIFK9547","FK-NF048","RSI-802-493",6.15,6,36.9,2016-06-12
"2668","MIAL3314","AL-PT831","RBI-513-811",5.25,13,68.25,2016-05-22
"2669","LAAU6602","AU-HG923","ODD-114-017",9.99,15,149.85,2016-01-10
"2670","AUWL7026","WL-WL903","ORT-307-942",10.49,4,41.96,2016-08-22
"2671","SFSW1840","SW-RR501","RFG-388-575",4.65,7,32.55,2016-03-18
"2672","CHHF4589","HF-NP429","RFG-388-575",4.65,6,27.9,2016-03-24
"2673","NYML7932","ML-JM463","ORT-307-942",10.49,12,125.88,2016-06-13
"2674","CHHF4589","HF-JP738","LZD-622-073",8.89,12,106.68,2016-03-01
"2675","LAAU6602","AU-HJ434","LCS-461-035",7.45,14,104.3,2016-05-23
"2676","SELL8603","LL-RS639","RSI-802-493",6.15,7,43.05,2016-06-27
"2677","NYFL0152","FL-TS704","RSI-802-493",6.15,5,30.75,2016-08-17
"2678","LAAU6602","AU-HJ434","LCS-461-035",7.45,12,89.4,2016-03-10
"2679","MIFK9547","FK-PB337","RSI-802-493",6.15,15,92.25,2016-01-12
"2680","AUWL7026","WL-WL903","RBI-513-811",5.25,5,26.25,2016-07-10
"2681","NYFL0152","FL-TL942","RSI-802-493",6.15,1,6.15,2016-03-21
"2682","CHHF4589","HF-JP738","RBI-513-811",5.25,8,42,2016-07-19
"2683","SFSW1840","SW-TH205","RSI-802-493",6.15,3,18.45,2016-04-25
"2684","MIFK9547","FK-PB337","LTP-429-116",7.45,6,44.7,2016-08-27
"2685","AUWL7026","WL-DT369","ORT-307-942",10.49,14,146.86,2016-03-28
"2686","NYML7932","ML-NB362","LTP-429-116",7.45,11,81.95,2016-10-25
"2687","LAAU6602","AU-BT861","RSI-802-493",6.15,10,61.5,2016-06-28
"2688","MIFK9547","FK-NF048","LCS-461-035",7.45,2,14.9,2016-03-24
"2689","MIFK9547","FK-NF048","LPM-704-265",6.99,5,34.95,2016-06-12
"2690","SFSW1840","SW-TH205","ORT-307-942",10.49,4,41.96,2016-09-03
"2691","NYFL0152","FL-TL942","RSI-802-493",6.15,10,61.5,2016-11-03
"2692","SFSW1840","SW-TH205","LZD-622-073",8.89,17,151.13,2016-05-30
"2693","MIFK9547","FK-NF048","ORT-307-942",10.49,6,62.94,2016-04-14
"2694","NYFL0152","FL-SS827","LCS-461-035",7.45,5,37.25,2016-10-20
"2695","NYFL0152","FL-TL942","RBI-513-811",5.25,1,5.25,2016-06-24
"2696","NYFL0152","FL-TS704","LZD-622-073",8.89,2,17.78,2016-11-11
"2697","SFSW1840","SW-TH205","RSI-802-493",6.15,15,92.25,2016-06-02
"2698","CHHF4589","HF-NP429","LCS-461-035",7.45,3,22.35,2016-12-13
"2699","NYFL0152","FL-SS827","OMG-175-129",11.29,16,180.64,2016-11-22
"2700","MIFK9547","FK-NF048","LZD-622-073",8.89,16,142.24,2016-06-16
"2701","AUWL7026","WL-WL903","ODD-114-017",9.99,9,89.91,2016-12-07
"2702","SELL8603","LL-AH674","ORT-307-942",10.49,13,136.37,2016-05-12
"2703","SFSW1840","SW-TH205","LCS-461-035",7.45,12,89.4,2016-07-05
"2704","SELL8603","LL-PS563","RBI-513-811",5.25,4,21,2016-01-14
"2705","SFSW1840","SW-TH205","RSI-802-493",6.15,12,73.8,2016-12-10
"2706","MIFK9547","FK-PB337","RBI-513-811",5.25,10,52.5,2016-12-09
"2707","NYML7932","ML-RG223","RBI-513-811",5.25,10,52.5,2016-09-26
"2708","CHHF4589","HF-NP429","LPM-704-265",6.99,4,27.96,2016-08-06
"2709","CHHF4589","HF-NP429","LTP-429-116",7.45,17,126.65,2016-04-24
"2710","SFSW1840","SW-TH205","RMG-199-201",5.65,4,22.6,2016-05-24
"2711","CHHF4589","HF-NP429","RMG-199-201",5.65,8,45.2,2016-02-14
"2712","SELL8603","LL-AH674","ORT-307-942",10.49,14,146.86,2016-02-17
"2713","SFSW1840","SW-TH205","LCS-461-035",7.45,10,74.5,2016-09-27
"2714","SELL8603","LL-AJ284","LPM-704-265",6.99,14,97.86,2016-10-27
"2715","SELL8603","LL-RS639","LZD-622-073",8.89,10,88.9,2016-06-25
"2716","NYML7932","ML-JM463","RFG-388-575",4.65,1,4.65,2016-10-25
"2717","LAAU6602","AU-BT861","ODD-114-017",9.99,1,9.99,2016-01-01
"2718","SELL8603","LL-AH674","LTP-429-116",7.45,5,37.25,2016-02-19
"2719","SELL8603","LL-PS563","RBI-513-811",5.25,4,21,2016-10-16
"2720","SELL8603","LL-PS563","RBI-513-811",5.25,15,78.75,2016-02-22
"2721","SFSW1840","SW-TH205","ORT-307-942",10.49,9,94.41,2016-12-09
"2722","SFSW1840","SW-TH205","LCS-461-035",7.45,14,104.3,2016-01-30
"2723","MIFK9547","FK-PB337","LCS-461-035",7.45,2,14.9,2016-01-11
"2724","LAAU6602","AU-BT861","RSI-802-493",6.15,3,18.45,2016-02-01
"2725","SELL8603","LL-PS563","LCS-461-035",7.45,10,74.5,2016-06-08
"2726","NYFL0152","FL-TL942","RFG-388-575",4.65,17,79.05,2016-02-07
"2727","NYML7932","ML-JM463","RMG-199-201",5.65,11,62.15,2016-04-07
"2728","CHHF4589","HF-NP429","RMG-199-201",5.65,3,16.95,2016-05-31
"2729","CHHF4589","HF-NP429","LPM-704-265",6.99,4,27.96,2016-07-04
"2730","CHHF4589","HF-NP429","RBI-513-811",5.25,8,42,2016-09-15
"2731","NYML7932","ML-RG223","LTP-429-116",7.45,13,96.85,2016-10-04
"2732","SELL8603","LL-RS639","OBD-573-022",11.79,4,47.16,2016-11-02
"2733","SELL8603","LL-PS563","RFG-388-575",4.65,7,32.55,2016-06-04
"2734","SFSW1840","SW-TH205","LCS-461-035",7.45,6,44.7,2016-09-18
"2735","CHHF4589","HF-NP429","RMG-199-201",5.65,17,96.05,2016-10-05
"2736","SELL8603","LL-AH674","RBI-513-811",5.25,10,52.5,2016-02-28
"2737","NYFL0152","FL-TS704","ORT-307-942",10.49,6,62.94,2016-04-24
"2738","MIAL3314","AL-PT831","RSI-802-493",6.15,4,24.6,2016-09-13
"2739","CHHF4589","HF-NP429","RBI-513-811",5.25,14,73.5,2016-08-17
"2740","CHHF4589","HF-NP429","RBI-513-811",5.25,8,42,2016-06-29
"2741","NYFL0152","FL-TS704","ORT-307-942",10.49,2,20.98,2016-08-14
"2742","SELL8603","LL-AH674","RSI-802-493",6.15,1,6.15,2016-08-08
"2743","CHHF4589","HF-NP429","LZD-622-073",8.89,16,142.24,2016-02-28
"2744","CHHF4589","HF-NP429","LCS-461-035",7.45,6,44.7,2016-05-02
"2745","LAAU6602","AU-HG923","RMG-199-201",5.65,13,73.45,2016-03-14
"2746","NYFL0152","FL-TS704","RFG-388-575",4.65,15,69.75,2016-01-06
"2747","NYML7932","ML-NB362","LCS-461-035",7.45,12,89.4,2016-09-08
"2748","LAAU6602","AU-HJ434","LCS-461-035",7.45,3,22.35,2016-06-07
"2749","NYML7932","ML-RG223","LZD-622-073",8.89,14,124.46,2016-03-21
"2750","SELL8603","LL-AH674","ORT-307-942",10.49,7,73.43,2016-06-01
"2751","LAAU6602","AU-HJ434","RFG-388-575",4.65,10,46.5,2016-10-09
"2752","SFSW1840","SW-TH205","RMG-199-201",5.65,1,5.65,2016-10-02
"2753","NYML7932","ML-RG223","LCS-461-035",7.45,17,126.65,2016-03-28
"2754","MIFK9547","FK-NF048","ORT-307-942",10.49,10,104.9,2016-07-25
"2755","SELL8603","LL-RS639","ODD-114-017",9.99,16,159.84,2016-03-25
"2756","MIFK9547","FK-NF048","ODD-114-017",9.99,1,9.99,2016-06-22
"2757","CHHF4589","HF-NP429","LPM-704-265",6.99,9,62.91,2016-02-15
"2758","SELL8603","LL-PS563","RFG-388-575",4.65,14,65.1,2016-12-08
"2759","SELL8603","LL-AH674","LZD-622-073",8.89,17,151.13,2016-09-03
"2760","CHHF4589","HF-NP429","RSI-802-493",6.15,9,55.35,2016-07-25
"2761","SFSW1840","SW-TH205","RBI-513-811",5.25,4,21,2016-12-13
"2762","SELL8603","LL-RS639","LPM-704-265",6.99,1,6.99,2016-08-08
"2763","SELL8603","LL-RS639","LPM-704-265",6.99,16,111.84,2016-06-28
"2764","SELL8603","LL-PS563","LZD-622-073",8.89,6,53.34,2016-08-31
"2765","NYFL0152","FL-SS827","LCS-461-035",7.45,8,59.6,2016-05-12
"2766","NYFL0152","FL-TS704","RBI-513-811",5.25,14,73.5,2016-02-17
"2767","SELL8603","LL-PS563","RMG-199-201",5.65,7,39.55,2016-12-19
"2768","CHHF4589","HF-NP429","RMG-199-201",5.65,14,79.1,2016-08-26
"2769","CHHF4589","HF-NP429","RSI-802-493",6.15,5,30.75,2016-01-05
"2770","SELL8603","LL-AJ284","OMG-175-129",11.29,11,124.19,2016-05-26
"2771","AUWL7026","WL-WL903","LCS-461-035",7.45,13,96.85,2016-12-19
"2772","NYML7932","ML-RG223","LTP-429-116",7.45,4,29.8,2016-10-20
"2773","CHHF4589","HF-NP429","OMG-175-129",11.29,9,101.61,2016-03-09
"2774","NYFL0152","FL-TL942","LCS-461-035",7.45,10,74.5,2016-11-05
"2775","AUWL7026","WL-DT369","LPM-704-265",6.99,15,104.85,2016-03-20
"2776","CHHF4589","HF-NP429","LPM-704-265",6.99,10,69.9,2016-03-14
"2777","NYFL0152","FL-SS827","RBI-513-811",5.25,15,78.75,2016-06-23
"2778","NYFL0152","FL-TL942","LZD-622-073",8.89,4,35.56,2016-03-09
"2779","NYFL0152","FL-TS704","RBI-513-811",5.25,15,78.75,2016-01-12
"2780","MIFK9547","FK-PB337","ORT-307-942",10.49,10,104.9,2016-04-08
"2781","MIAL3314","AL-PT831","RMG-199-201",5.65,9,50.85,2016-11-06
"2782","CHHF4589","HF-NP429","RBI-513-811",5.25,5,26.25,2016-03-30
"2783","SFSW1840","SW-TH205","RMG-199-201",5.65,3,16.95,2016-01-25
"2784","NYFL0152","FL-TL942","ORT-307-942",10.49,4,41.96,2016-08-28
"2785","SELL8603","LL-AJ284","RBI-513-811",5.25,3,15.75,2016-11-19
"2786","SELL8603","LL-AH674","RMG-199-201",5.65,8,45.2,2016-06-23
"2787","LAAU6602","AU-HJ434","ORT-307-942",10.49,11,115.39,2016-04-15
"2788","CHHF4589","HF-NP429","RFG-388-575",4.65,3,13.95,2016-05-07
"2789","LAAU6602","AU-HG923","LCS-461-035",7.45,9,67.05,2016-10-02
"2790","NYML7932","ML-JM463","RFG-388-575",4.65,10,46.5,2016-12-03
"2791","SELL8603","LL-RS639","LPM-704-265",6.99,13,90.87,2016-06-27
"2792","SELL8603","LL-PS563","RFG-388-575",4.65,7,32.55,2016-06-26
"2793","AUWL7026","WL-WL903","RSI-802-493",6.15,12,73.8,2016-04-17
"2794","CHHF4589","HF-JP738","RFG-388-575",4.65,11,51.15,2016-04-02
"2795","NYML7932","ML-NB362","ORT-307-942",10.49,12,125.88,2016-07-21
"2796","SELL8603","LL-PS563","OBD-573-022",11.79,1,11.79,2016-07-16
"2797","SFSW1840","SW-TH205","RSI-802-493",6.15,2,12.3,2016-05-23
"2798","MIFK9547","FK-PB337","ODD-114-017",9.99,7,69.93,2016-10-18
"2799","SFSW1840","SW-TH205","RBI-513-811",5.25,2,10.5,2016-01-29
"2800","SELL8603","LL-RS639","LPM-704-265",6.99,10,69.9,2016-04-26
"2801","NYFL0152","FL-TS704","LCS-461-035",7.45,11,81.95,2016-02-06
"2802","MIFK9547","FK-PB337","RMG-199-201",5.65,4,22.6,2016-04-12
